"cell_features","use_landmark_genes","dense","dense_feature_layers","batch_size","residual","activation","optimizer","learning_rate","reduce_lr","warmup_lr","epochs","clipnorm","clipvalue","decay","epsilon","rho","momentum","nesterov","beta_1","beta_2"
"mirna",1,"1000","1000",1024,FALSE,"sigmoid","sgd",0.0667728537996683,TRUE,TRUE,160,3.96269309777651,0.149321906732725,9.60397092694067,1e-12,6.10728907587776,0.117081783005269,TRUE,3.85030118536884,6.10410459599616
"expression",1,"1000 1000 1000 1000 1000","1000 1000 1000 1000 1000",128,TRUE,"sigmoid","sgd",0.00568173354495731,TRUE,FALSE,207,4.00899815997758,1.3963987365949,6.22046533980407,1e-14,9.93540034743764,9.00045000576181,TRUE,1.85611326170383,4.37574553168744
"expression",1,"1000","1000 1000 1000 1000 1000",32,FALSE,"relu","adam",0.0110865010832645,FALSE,FALSE,369,4.21267487711436,1.34097216221687,5.71064012634568,1e-12,1.65111593621922,8.98593707662309,TRUE,1.34982511971318,1.17156629476282
"mirna",1,"1000 1000 1000","1000 1000",32,TRUE,"sigmoid","rmsprop",0.0815820573670791,FALSE,TRUE,162,9.28977279626908,7.29050851880147,0.906431750889169,1e-06,6.9158419066449,7.92513753546285,FALSE,1.46105942786263,8.46055159541818
"expression",1,"1000 1000","1000",256,TRUE,"tanh","rmsprop",0.0250431209388103,FALSE,FALSE,208,5.91481919171388,7.14022586836642,4.16170781300054,1e-06,0.754806668008883,4.28850396604161,TRUE,4.39620956410151,3.09061358017374
"mirna",1,"1000 1000 1000 1000 1000","1000",64,FALSE,"relu","adam",0.0449189897928259,TRUE,FALSE,104,8.75900438297747,8.1200648903557,3.49373539523687,1e-14,9.79105213679423,1.59866991993738,TRUE,6.30131723650467,5.57762669741909
"expression",1,"1000","1000",1024,FALSE,"sigmoid","rmsprop",0.0118271728773978,FALSE,FALSE,352,7.11709198537856,0.84454312973089,9.22381960209343,1e-10,9.90626281339134,9.14660172281088,FALSE,6.63943768352871,4.89598362067399
"expression",1,"1000 1000 1000 1000 1000","1000 1000 1000 1000",128,TRUE,"tanh","sgd",0.032441032496496,FALSE,FALSE,488,0.464551842790182,2.62983717223713,8.2560843370005,1e-08,8.60334740042506,8.21021245971206,FALSE,7.80130498484619,7.2642222971161
"expression",1,"1000 1000 1000 1000","1000 1000 1000",256,TRUE,"sigmoid","sgd",0.0127809975031842,FALSE,TRUE,137,5.44489398355715,8.00985713532193,0.826232512407005,1e-14,3.29411066557956,5.66852798528969,TRUE,1.64011100881121,4.33765347926371
"expression",1,"1000 1000 1000 1000","1000 1000",32,TRUE,"sigmoid","sgd",0.0721539453795157,TRUE,FALSE,372,1.38940118344185,8.66432066833348,6.0684767036885,1e-12,1.81624500093067,0.3096335141093,TRUE,4.7204654772239,3.88141342762979
"mirna",1,"1000 1000 1000","1000 1000 1000 1000 1000",512,FALSE,"sigmoid","rmsprop",0.0149888700305407,TRUE,FALSE,416,9.32050256215841,5.23596716599268,7.61631294650841,1e-12,7.12009525349106,4.92040852839244,FALSE,5.42037245359792,9.34736616494252
"mirna",1,"1000 1000 1000 1000","1000 1000 1000 1000",128,TRUE,"relu","rmsprop",0.0931421578903752,TRUE,FALSE,351,2.96150965186689,0.944031419149468,8.28203078212566,1e-08,8.96242571859776,5.6139131474914,TRUE,4.62687850633955,8.73965565644524
"mirna",1,"1000 1000 1000 1000 1000","1000 1000 1000 1000 1000",128,TRUE,"tanh","adam",0.0108482753270784,FALSE,FALSE,475,5.8629805501572,0.757221662712193,3.04719576692441,1e-06,3.13566405208485,4.79536237962311,FALSE,3.16911680881701,3.79540382966312
"expression",1,"1000 1000","1000 1000 1000",512,TRUE,"relu","sgd",0.0515607160070954,TRUE,TRUE,173,7.90456278233048,2.31809389020887,5.01277590623707,1e-14,3.09149835812472,4.10068655377603,FALSE,9.72602570388212,0.394664111973383
"mirna",1,"1000 1000 1000","1000 1000 1000",256,TRUE,"relu","adam",0.0865834094874312,TRUE,FALSE,220,8.64180107949134,9.42898036724812,3.0897646176815,1e-06,6.28441063093816,3.16359764247201,FALSE,4.68966120049137,1.53480328485981
"mirna",1,"1000 1000 1000 1000","1000 1000 1000 1000",64,FALSE,"tanh","rmsprop",0.098058549070281,TRUE,FALSE,408,4.27220024731039,6.49903241558151,3.43579724316136,1e-12,2.30355129929848,5.29553388957633,FALSE,0.0940853240574482,1.54425862841152
"expression",1,"1000 1000 1000 1000","1000 1000",256,TRUE,"relu","sgd",0.00716565420793272,TRUE,FALSE,322,2.19650445492547,7.12562704507679,3.21247976812534,1e-14,1.9303716314538,1.11424095308175,FALSE,1.38192622892826,5.01221421835953
"expression",1,"1000 1000 1000 1000 1000","1000 1000 1000",64,FALSE,"tanh","adam",0.0775466016643253,TRUE,TRUE,251,3.60393288125938,8.17858406139565,7.53304761611158,1e-10,6.4326652492229,1.27754216059577,FALSE,4.87063567607856,9.24639982795683
"mirna",1,"1000 1000","1000 1000",512,TRUE,"relu","sgd",0.0185227330348967,TRUE,FALSE,386,0.289098731545841,4.08968410887595,8.05005827654968,1e-10,6.94895147289425,9.09083822171204,FALSE,3.35500195893848,9.98680421106063
"mirna",1,"1000 1000","1000 1000 1000 1000",512,FALSE,"relu","rmsprop",0.0767686289950391,TRUE,TRUE,132,9.73264342556877,4.3302260513329,6.27599930809462,1e-08,3.61128647229183,2.44844462150475,FALSE,9.20445168928859,5.03597018292622
"mirna",1,"1000 1000 1000 1000","1000 1000",256,FALSE,"relu","adam",0.0748164048368106,TRUE,FALSE,289,9.14231622022256,1.72964534926918,6.78923977247207,1e-08,1.61893795265087,0.768322295704856,TRUE,6.61963867264226,8.28277096967744
"expression",1,"1000 1000 1000 1000","1000",32,FALSE,"tanh","adam",0.0323708217548377,TRUE,TRUE,390,6.40881663233475,4.75929874252085,5.79935314110131,1e-06,3.56556807843277,8.99826010865625,TRUE,9.4542694864181,5.60374041666615
"mirna",1,"1000 1000 1000 1000","1000 1000 1000 1000",128,FALSE,"tanh","rmsprop",0.0717628215156521,FALSE,TRUE,377,7.99987922051512,1.0822919498569,0.761946010156535,1e-08,6.46702505423709,6.42285338065936,FALSE,9.94280852025489,9.02012438147753
"expression",1,"1000 1000","1000 1000 1000",32,FALSE,"sigmoid","rmsprop",0.0274430190610777,FALSE,TRUE,133,1.34599217115155,5.65037895849193,8.83013714753673,1e-14,4.21486383424515,7.88706865581218,FALSE,9.35812222012584,6.84112194691343
"mirna",1,"1000 1000 1000 1000","1000 1000 1000 1000 1000",1024,TRUE,"sigmoid","rmsprop",0.0574011630100457,FALSE,TRUE,454,3.98315997650975,7.64961691452291,3.54516611032537,1e-08,9.14750949977765,2.07749659485999,FALSE,9.69994869184201,8.05602014248121
"mirna",1,"1000 1000 1000 1000 1000","1000 1000 1000",1024,TRUE,"relu","adam",0.005360587419938,TRUE,FALSE,149,4.82146635697935,1.83447674324283,3.01906153366202,1e-12,3.0284959463981,3.4330719644553,FALSE,1.86995522703999,2.31422951819601
"expression",1,"1000","1000",32,TRUE,"sigmoid","sgd",0.0864892968667202,FALSE,FALSE,418,3.43125113024423,9.94878692702664,4.21418084636796,1e-08,8.75757445946319,4.02276018589153,FALSE,3.29582008121056,3.20587620862712
"mirna",1,"1000","1000",64,TRUE,"sigmoid","rmsprop",0.0345139538161587,FALSE,TRUE,158,2.12115576063454,1.92408640010436,3.17435161650064,1e-14,9.83541745021762,6.62998300047591,TRUE,0.200606886536879,7.9613890380563
"expression",1,"1000 1000 1000 1000 1000","1000 1000 1000 1000 1000",64,TRUE,"tanh","adam",0.0558065839959719,TRUE,FALSE,402,9.90449181849979,7.43533754886479,6.74868340569548,1e-12,3.53917553032119,2.77920927176601,TRUE,6.51852128790165,6.48987390730189
"expression",1,"1000 1000 1000","1000 1000",64,TRUE,"tanh","sgd",0.0519554856582749,TRUE,FALSE,260,8.31800732468319,4.86090355388911,0.628990332445828,1e-06,6.03498222396354,5.50167705279426,TRUE,0.679841078728349,3.94594842809027
"mirna",1,"1000 1000","1000 1000",32,TRUE,"sigmoid","sgd",0.00684939924649006,FALSE,TRUE,422,1.39726942442932,4.82101086634536,0.65815251477412,1e-14,0.542123818770295,9.93220542342751,FALSE,4.42479830500531,2.81307389407713
"mirna",1,"1000 1000 1000 1000 1000","1000 1000 1000 1000",64,FALSE,"sigmoid","rmsprop",0.0932390874887399,TRUE,FALSE,102,2.88644858617151,1.75777618896384,3.00142890621908,1e-06,2.58614995255698,5.34150302046444,TRUE,4.23412124535844,4.48756013787861
"expression",1,"1000 1000","1000 1000 1000",1024,TRUE,"tanh","adam",0.0886157025962846,FALSE,TRUE,485,7.23863989478896,2.71245534432927,0.601429531737231,1e-12,4.70337486962719,5.25675637969864,TRUE,2.52832754470699,4.44975005864949
"expression",1,"1000","1000 1000 1000 1000 1000",64,TRUE,"tanh","adam",0.0832281567471786,TRUE,TRUE,422,3.8776821699024,3.37318036663631,6.45162498767255,1e-14,9.29817632851508,6.77878723986563,FALSE,8.38142577304595,8.66278209450446
"mirna",1,"1000 1000 1000","1000 1000 1000",256,FALSE,"sigmoid","rmsprop",0.0744152977954571,FALSE,FALSE,427,9.27790111930131,8.90233679355057,0.419373763632029,1e-06,6.92232678283821,5.46672526775859,TRUE,5.81601593349347,2.80164260483642
"expression",1,"1000 1000 1000 1000","1000 1000",256,FALSE,"tanh","adam",0.0888499091302752,TRUE,TRUE,200,6.51240751152619,9.62666902434865,9.41433332654648,1e-10,9.92265144058353,0.0625871617777739,TRUE,6.92265033634108,7.73960614529267
"mirna",1,"1000 1000 1000 1000","1000 1000",256,TRUE,"tanh","rmsprop",0.0780666944187342,FALSE,TRUE,103,4.89618420623738,4.30005142726708,7.44256206241204,1e-12,1.64631688830107,0.995645183621673,FALSE,7.83101856383493,3.71693701128921
"mirna",1,"1000 1000 1000 1000","1000 1000 1000 1000 1000",32,TRUE,"relu","sgd",0.0198000337569677,TRUE,TRUE,402,5.47459631205701,6.49356651491193,6.52493873223313,1e-12,5.09434426277912,2.89492257535923,TRUE,6.14860245274596,9.87842257281252
"mirna",1,"1000 1000","1000 1000",1024,TRUE,"relu","adam",0.0849333642812304,FALSE,TRUE,181,2.16384572674496,6.89317285262381,5.62768516728072,1e-08,9.53404330939814,1.18589262760594,TRUE,0.466950106901274,6.10899147373272
"expression",1,"1000","1000 1000 1000",32,FALSE,"sigmoid","sgd",0.0267519416108547,FALSE,FALSE,332,3.22816886479643,4.17579944851702,7.42204877789016,1e-14,1.0998308730535,1.08111411270685,FALSE,3.49220735913974,6.4340645333877
"mirna",1,"1000","1000 1000 1000 1000",1024,TRUE,"sigmoid","adam",0.0115077450330245,TRUE,TRUE,429,0.554191626045501,0.779228684191542,2.33540592675679,1e-08,9.4506342912357,6.40096437148517,FALSE,9.76499535734148,1.05085265758338
"mirna",1,"1000 1000 1000 1000","1000 1000 1000 1000 1000",32,TRUE,"tanh","sgd",0.0639902977114256,TRUE,TRUE,487,1.19382116186395,7.62730364017812,0.0227467450685799,1e-08,7.32591033656151,9.66626585134887,TRUE,5.31004862183175,0.650424948156915
"mirna",1,"1000 1000","1000 1000 1000",64,TRUE,"sigmoid","adam",0.038893416952434,TRUE,FALSE,311,3.02021811163455,7.47087711471064,9.27252518258872,1e-14,4.24570707932826,9.42383354692138,TRUE,3.80884645875635,9.34148595971998
"expression",1,"1000 1000","1000 1000",128,FALSE,"sigmoid","rmsprop",0.023729973645377,FALSE,FALSE,467,7.62825024305728,6.62240595028398,5.5198425577092,1e-10,6.04909894557323,3.79021335826023,TRUE,7.8211324618801,5.44980543056339
"expression",1,"1000","1000 1000 1000 1000 1000",128,FALSE,"tanh","adam",0.0778761007562933,TRUE,FALSE,353,7.29233640475637,3.80538463725116,2.75780671941116,1e-14,8.69286513835221,9.85032733827946,TRUE,1.79743797382211,6.20629247914691
"expression",1,"1000 1000","1000",64,TRUE,"tanh","sgd",0.0954068438710948,TRUE,FALSE,358,7.58421316254469,7.61798838015369,0.17658948554541,1e-10,6.44112546537093,4.0548220368498,FALSE,4.61645409100186,3.25658435502506
"expression",1,"1000 1000 1000 1000","1000 1000 1000 1000",1024,TRUE,"tanh","sgd",0.0162004862051198,TRUE,TRUE,413,0.802848119407571,2.4973561658015,8.89432848459808,1e-10,5.16622932461807,2.66931673222338,FALSE,5.06254750807197,2.87325589815723
"mirna",1,"1000 1000 1000 1000 1000","1000 1000",1024,TRUE,"relu","sgd",0.0768578262307909,TRUE,FALSE,425,3.93262933715983,8.93559342415922,6.44091141892015,1e-08,5.22212692377464,5.6633795738779,TRUE,6.37490115420121,1.17522940859573
"mirna",1,"1000 1000","1000 1000 1000 1000",32,TRUE,"relu","sgd",0.0403290787592363,TRUE,TRUE,289,1.35600029648699,2.093965595846,6.96335016503814,1e-14,2.9398542914939,2.55125129517168,TRUE,1.48730495106302,5.9035064957118
"expression",1,"1000 1000 1000 1000","1000 1000 1000 1000 1000",128,TRUE,"relu","adam",0.0878986983414356,TRUE,FALSE,107,5.21618002072751,4.06387751416047,3.94263258385705,1e-14,5.37532059659116,9.07584234034875,TRUE,2.54294391177782,4.15797676935357
"expression",1,"1000 1000 1000","1000 1000 1000 1000 1000",64,TRUE,"tanh","sgd",0.0278595779759224,FALSE,TRUE,168,3.04842493674863,4.66239567053571,2.40723486436415,1e-10,9.73404864960996,4.20225353334099,TRUE,9.21434911746087,5.45804022131089
"expression",1,"1000 1000","1000 1000 1000 1000 1000",128,TRUE,"tanh","rmsprop",0.00369968726842391,TRUE,TRUE,195,9.1486503360945,4.46093326676375,7.75305105968844,1e-10,0.178679859395218,0.159967370326631,TRUE,8.82561742028038,5.60737800902095
"expression",1,"1000 1000 1000 1000 1000","1000",64,TRUE,"sigmoid","rmsprop",0.0444832573855658,FALSE,TRUE,236,0.761805201879035,4.57777923398476,0.78400471285684,1e-14,8.64775204469409,3.97929688066477,TRUE,1.69749381629896,0.792007085155731
"mirna",1,"1000 1000 1000 1000 1000","1000",512,FALSE,"relu","adam",0.0598718386741747,FALSE,FALSE,269,2.86428613190697,4.3768548700608,9.66881597346044,1e-06,8.41781654333383,4.16832051333855,FALSE,1.56772542120357,9.11483480332906
"mirna",1,"1000","1000 1000 1000 1000",64,TRUE,"tanh","sgd",0.0292519952035261,FALSE,FALSE,377,0.796416545195364,5.90056057523897,8.14028391415719,1e-14,0.900710284855586,8.50201354234596,FALSE,0.460750108165726,6.07816657834158
"expression",1,"1000 1000 1000 1000","1000 1000",512,TRUE,"sigmoid","adam",0.0793843806083966,TRUE,TRUE,257,1.23556288098387,5.52453466085598,3.50980654813582,1e-14,3.36317216711362,7.44894306778791,FALSE,2.87113988359981,4.87760758242784
"mirna",1,"1000 1000 1000 1000 1000","1000",256,TRUE,"sigmoid","rmsprop",0.0521937802326892,FALSE,FALSE,150,6.97923320306312,5.86148402294965,8.49792863178766,1e-06,1.93786018193146,6.53101955384831,FALSE,1.56375148097828,3.42059808414695
"expression",1,"1000","1000",512,FALSE,"relu","sgd",0.0629690470400305,TRUE,TRUE,227,1.69329245216802,8.89214708395564,5.32646456672926,1e-08,3.22691561196545,4.40212829704979,FALSE,1.7849092044801,1.82633224824383
"expression",1,"1000 1000","1000 1000 1000",256,FALSE,"relu","adam",0.062590533350866,FALSE,TRUE,359,9.39578650637215,7.92097825304187,1.77863882549223,1e-06,3.40431602488913,2.66431758671533,FALSE,4.55057284532107,9.45800402089903
"expression",1,"1000 1000","1000",128,TRUE,"tanh","rmsprop",0.0158340211772734,FALSE,TRUE,127,7.31884385541224,7.05665507963996,7.54721187231247,1e-06,8.95185104540316,0.625319742119173,TRUE,8.1485830694779,3.19073402193758
"mirna",1,"1000 1000 1000","1000 1000 1000 1000",1024,FALSE,"relu","sgd",0.0713810957977793,TRUE,TRUE,290,8.11705435927101,4.64078918603448,2.2927696480439,1e-08,6.63597742571012,1.17543607641943,FALSE,2.88361536222728,7.45585051201661
"mirna",1,"1000 1000 1000 1000 1000","1000 1000 1000",256,FALSE,"relu","adam",0.0754209774495495,FALSE,FALSE,375,2.25118414660796,9.036875772639,3.65932385710301,1e-08,8.66180165786084,7.94973577860976,FALSE,2.96830776943867,5.85077340198972
"mirna",1,"1000","1000 1000",128,TRUE,"tanh","sgd",0.0752397818724182,TRUE,FALSE,410,9.77308996333841,0.719104022839607,0.0518721395684406,1e-12,2.31446862705516,3.67409029610921,FALSE,2.5697171086286,5.2501659790212
"expression",1,"1000","1000",512,TRUE,"sigmoid","sgd",0.0431093509400602,FALSE,TRUE,142,2.94065361782802,1.76029638085624,4.7000742457679,1e-14,8.10212334732215,6.25624645037577,FALSE,0.685406322734854,7.15418082672057
"mirna",1,"1000 1000","1000",512,FALSE,"relu","sgd",0.0401369256831937,TRUE,FALSE,483,6.35731445190788,4.34832285111249,8.73217266294174,1e-12,6.87000468952681,3.07292823855882,FALSE,6.54206654149139,6.40851082760444
"expression",1,"1000 1000 1000 1000 1000","1000 1000 1000 1000 1000",64,TRUE,"tanh","rmsprop",0.00121710552289981,TRUE,TRUE,461,4.46343454812268,6.27085301819489,5.03134081941214,1e-06,4.02802577270427,8.54341115649557,TRUE,0.855306201570345,9.71088167217369
"mirna",1,"1000 1000 1000 1000","1000 1000",32,TRUE,"relu","adam",0.0224787544217416,FALSE,FALSE,399,9.78211361258004,4.223418820053,6.75169826439349,1e-08,0.826282669530318,8.26458878782811,TRUE,3.03156192817473,0.63096508683159
"mirna",1,"1000 1000 1000 1000","1000 1000 1000 1000 1000",32,FALSE,"relu","rmsprop",0.0495763975674015,FALSE,TRUE,336,9.62997368850233,1.24768562247611,6.55629397680284,1e-12,0.142541083506185,3.30332375094877,TRUE,5.09280061294941,4.02691197700975
"mirna",1,"1000 1000","1000 1000 1000",1024,FALSE,"sigmoid","rmsprop",0.0814794238045669,FALSE,FALSE,439,3.84389693762928,0.964884862028044,9.73960174529464,1e-14,3.96095531777778,8.72757705691271,TRUE,5.66668992100211,5.05892799689989
"mirna",1,"1000 1000 1000 1000 1000","1000 1000 1000 1000",1024,FALSE,"tanh","sgd",0.0543351527070176,FALSE,TRUE,205,4.9259905524891,5.9725817482212,9.12367081202101,1e-12,3.87900265720627,6.36229296216741,TRUE,9.19681113505248,0.147848100181101
"mirna",1,"1000 1000 1000","1000 1000 1000 1000 1000",64,TRUE,"tanh","adam",0.0264692412473488,FALSE,FALSE,336,7.74554653420983,2.08718350407767,4.71423568878788,1e-12,8.48514469272938,0.557340822272235,TRUE,9.07829113616379,5.16989537979321
"expression",1,"1000","1000",256,TRUE,"sigmoid","adam",0.0935461409275149,FALSE,FALSE,123,6.92227503501172,1.40266166012911,4.88228461669642,1e-08,1.82875115014621,5.63253472517245,FALSE,9.8772802462792,2.29811888848382
"mirna",1,"1000 1000 1000 1000","1000 1000 1000 1000",128,FALSE,"sigmoid","rmsprop",0.041643444836079,TRUE,TRUE,187,1.68338825910152,1.95942847695569,2.78735178610659,1e-10,8.73584912342827,2.0731083147286,TRUE,4.24848462154735,1.83946260766874
"mirna",1,"1000 1000","1000 1000 1000",64,TRUE,"relu","adam",0.0753525494008514,TRUE,FALSE,384,0.60698073985396,9.38617673518302,8.34330030045356,1e-10,2.40890397746511,3.02140788224409,FALSE,2.4492344327643,9.53829804615961
"expression",1,"1000 1000","1000 1000",1024,FALSE,"relu","rmsprop",0.0930590740834996,TRUE,TRUE,473,0.502658282612653,5.69356827675452,8.17479430904379,1e-08,7.4312932011893,8.63225575695862,TRUE,5.33559147865952,5.49800798237753
"expression",1,"1000 1000 1000","1000 1000",128,TRUE,"sigmoid","sgd",0.00813239048444002,TRUE,TRUE,137,5.60969053596289,6.86634718550939,2.4669689965609,1e-06,0.240555403156997,8.5086220623937,TRUE,0.479583855250126,6.95372370745495
"mirna",1,"1000 1000","1000",32,TRUE,"sigmoid","rmsprop",0.0054804526058791,TRUE,FALSE,280,1.10332529166371,5.33008376545756,9.61502784359618,1e-08,9.87512046624063,5.85580819857423,FALSE,1.45570792386428,4.65523520603672
"mirna",1,"1000 1000 1000 1000","1000 1000 1000 1000",32,TRUE,"tanh","sgd",0.0785814646173177,TRUE,FALSE,117,5.96262347425228,1.33424058637692,9.04800679827924,1e-08,8.67567292414573,2.1849457605998,TRUE,9.54022525003241,2.70370140035694
"expression",1,"1000 1000 1000 1000 1000","1000 1000 1000",512,FALSE,"relu","sgd",0.0797152213778907,TRUE,TRUE,389,8.35727557016829,1.30816489773528,9.42972817132482,1e-08,2.28876722617371,1.10193370129098,TRUE,5.92596067682872,4.94800130192696
"mirna",1,"1000 1000","1000 1000 1000 1000",128,TRUE,"tanh","rmsprop",0.075581924485818,TRUE,FALSE,324,5.92769048062528,3.97600424163976,0.365935130673461,1e-12,1.35014749529221,2.05828414948657,TRUE,8.4051811143685,4.91307575083867
"mirna",1,"1000 1000","1000 1000 1000",1024,FALSE,"sigmoid","adam",0.0408887557732618,TRUE,FALSE,121,9.55661683525712,1.64210370396317,2.08318841202185,1e-12,4.87375750365328,8.18286642623949,FALSE,3.68245627925501,0.500041302665934
"mirna",1,"1000 1000 1000","1000 1000",32,TRUE,"sigmoid","sgd",0.0308806222714689,TRUE,FALSE,344,7.70347420324066,5.8731184012472,2.34390551052289,1e-08,9.25420653118191,1.76259177424014,TRUE,3.78480534716094,8.86180207264088
"mirna",1,"1000 1000 1000","1000 1000",256,FALSE,"tanh","adam",0.0189550521055757,FALSE,FALSE,223,6.45519731427276,6.61396119320502,5.82401925047627,1e-06,3.22329868582678,4.94220811148058,FALSE,0.274045378853918,6.15636905098755
"expression",1,"1000 1000 1000 1000","1000 1000 1000",64,FALSE,"tanh","adam",0.0316397307870575,TRUE,FALSE,418,0.266063338690892,7.86738158833103,4.63198854708811,1e-14,5.37216476226287,1.85867814843194,TRUE,6.28998365647208,6.46616856604283
"expression",1,"1000 1000 1000 1000","1000 1000",256,TRUE,"tanh","rmsprop",0.0797815565581197,TRUE,TRUE,234,1.51116585157962,0.0300207734339208,0.108489328279393,1e-10,0.99114832041615,3.71675828092732,TRUE,8.56887365671296,8.10017367908967
